"_defaultColorIndex","class","id","name","x","y"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.354","0.965"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.364","0.963"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.374","0.961"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.384","0.959"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.394","0.957"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.404","0.955"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.414","0.953"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.424","0.951"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.434","0.948"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.444","0.946"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.455","0.943"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.465","0.94"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.475","0.938"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.485","0.934"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.495","0.932"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.505","0.929"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.515","0.925"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.525","0.921"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.535","0.917"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.545","0.913"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.556","0.907"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.566","0.903"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.576","0.897"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.586","0.891"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.596","0.884"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.606","0.878"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.616","0.872"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.626","0.865"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.636","0.857"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.646","0.848"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.657","0.837"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.667","0.826"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.677","0.814"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.687","0.8"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.697","0.785"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.707","0.771"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.717","0.756"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.727","0.737"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.737","0.719"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.747","0.697"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.758","0.673"
